Image0009
Records Bleach Event Markers
Time (s),Label
42.000000,BleachStart
42.500000,BleachEnd

Series,Color
Ch1 Region12  (Intensity Average),RGB:0,255,0

No,Time :0.000000 to 595.908000 (s),Ch1 Region12  (Intensity Average),,,
0,0.000000,1440.390677
1,3.026000,1384.682575
2,6.037000,1411.782464
3,9.032000,1447.660377
4,12.043000,1319.190899
5,15.038000,1314.791343
6,18.049000,1262.864595
7,21.044000,1255.194229
8,24.055000,1234.679245
9,27.066000,1337.932297
10,30.061000,1305.400666
11,33.072000,1255.940067
12,36.067000,1296.082131
13,39.078000,1265.843507
14,42.073000,1248.657048
15,42.994000,1269.628191
16,46.005000,1247.648169
17,49.015000,1193.388457
18,52.011000,1228.027747
19,55.021000,1187.841287
20,58.017000,1129.576027
21,61.027000,1203.036626
22,64.023000,1186.964484
23,67.034000,1217.257492
24,70.044000,1174.480577
25,73.040000,1224.167592
26,76.050000,1220.648169
27,79.046000,1275.359600
28,82.056000,1196.544950
29,85.067000,1247.563818
30,88.062000,1102.796892
31,91.073000,1183.014428
32,94.068000,1222.752497
33,97.079000,1152.491676
34,100.075000,1183.176471
35,103.085000,1219.732519
36,106.096000,1187.538291
37,109.091000,1201.002220
38,112.102000,1184.351831
39,115.097000,1170.691454
40,118.108000,1177.885683
41,121.103000,1189.460599
42,124.114000,1237.139845
43,127.125000,1148.531632
44,130.120000,1113.538291
45,133.131000,1166.287458
46,136.126000,1151.487236
47,139.137000,1129.543840
48,142.132000,1138.533851
49,145.143000,1116.248613
50,148.154000,1178.316315
51,151.149000,1186.051054
52,154.160000,1192.248613
53,157.155000,1190.126526
54,160.166000,1142.041065
55,163.161000,1156.205327
56,166.172000,1145.780244
57,169.183000,1197.580466
58,172.178000,1122.413984
59,175.189000,1192.168701
60,178.184000,1117.976693
61,181.195000,1163.722531
62,184.253000,1126.974473
63,187.263000,1144.709212
64,190.274000,1135.244173
65,193.270000,1150.584906
66,196.280000,1134.036626
67,199.291000,1170.761376
68,202.286000,1109.233074
69,205.297000,1149.446171
70,208.292000,1111.664817
71,211.303000,1180.632630
72,214.314000,1129.042175
73,217.309000,1163.310766
74,220.320000,1091.138735
75,223.315000,1198.628191
76,226.326000,1074.513873
77,229.321000,1180.081021
78,232.332000,1142.914539
79,235.343000,1133.485017
80,238.338000,1116.367370
81,241.349000,1087.027747
82,244.344000,1111.993341
83,247.355000,1078.203108
84,250.350000,1161.711432
85,253.361000,1105.746948
86,256.372000,1150.916759
87,259.367000,1090.786903
88,262.378000,1185.201998
89,265.373000,1139.738069
90,268.384000,1121.072142
91,271.379000,1150.285239
92,274.390000,1167.533851
93,277.401000,1100.067703
94,280.396000,1151.536071
95,283.407000,1098.075472
96,286.402000,1091.239734
97,289.413000,1135.237514
98,292.424000,1147.826859
99,295.419000,1156.207547
100,298.430000,1118.367370
101,301.425000,1198.699223
102,304.436000,1151.991121
103,307.431000,1099.158713
104,310.442000,1133.874584
105,313.453000,1141.798002
106,316.448000,1118.652608
107,319.459000,1173.133185
108,322.454000,1131.913430
109,325.465000,1164.869034
110,328.460000,1173.044395
111,331.471000,1172.518313
112,334.482000,1184.061043
113,337.477000,1237.577137
114,340.488000,1194.260821
115,343.483000,1145.735849
116,346.494000,1176.563818
117,349.489000,1152.625971
118,352.500000,1153.630411
119,355.511000,1188.830189
120,358.506000,1195.697003
121,361.517000,1227.156493
122,364.512000,1181.520533
123,367.523000,1121.511654
124,370.518000,1155.386238
125,373.529000,1111.664817
126,376.539000,1193.692564
127,379.535000,1160.514983
128,382.546000,1154.793563
129,385.541000,1147.841287
130,388.552000,1155.079911
131,391.547000,1149.982242
132,394.558000,1198.745838
133,397.568000,1143.622642
134,400.564000,1207.507214
135,403.574000,1236.760266
136,406.570000,1226.754717
137,409.580000,1161.584906
138,412.576000,1151.983352
139,415.587000,1148.273030
140,418.597000,1179.008879
141,421.593000,1176.186459
142,424.603000,1208.466149
143,427.599000,1180.435072
144,430.609000,1171.118757
145,433.620000,1109.936737
146,436.615000,1187.574917
147,439.626000,1134.285239
148,442.622000,1154.322974
149,445.632000,1148.603774
150,448.643000,1157.739179
151,451.638000,1229.180910
152,454.649000,1228.539401
153,457.644000,1182.718091
154,460.655000,1179.297447
155,463.650000,1201.429523
156,466.661000,1173.556049
157,469.672000,1211.200888
158,472.667000,1195.693674
159,475.678000,1224.409545
160,478.673000,1241.456160
161,481.684000,1226.619312
162,484.695000,1180.310766
163,487.690000,1276.068812
164,490.701000,1175.196448
165,493.774000,1188.596004
166,496.769000,1255.958935
167,499.780000,1181.551609
168,502.775000,1268.695893
169,505.786000,1242.907880
170,508.797000,1252.653718
171,511.792000,1205.918979
172,514.803000,1218.159822
173,517.798000,1267.638180
174,520.809000,1213.600444
175,523.804000,1228.527192
176,526.815000,1225.567148
177,529.826000,1247.483907
178,532.821000,1281.510544
179,535.832000,1230.587125
180,538.827000,1336.325194
181,541.838000,1229.957825
182,544.833000,1259.065483
183,547.844000,1278.438402
184,550.855000,1192.778024
185,553.850000,1244.557159
186,556.861000,1231.189789
187,559.856000,1268.184240
188,562.867000,1273.524972
189,565.862000,1221.201998
190,568.873000,1225.892342
191,571.884000,1258.135405
192,574.879000,1262.496115
193,577.890000,1257.321865
194,580.885000,1239.288568
195,583.896000,1259.708102
196,586.907000,1319.287458
197,589.902000,1210.708102
198,592.913000,1252.769145
199,595.908000,1250.319645
